id	filename	md5	size	state
27445300-2fb3-4e24-b748-f3ce8d06c094	7113b8f9-2654-4577-b2bd-f811164c3086.rna_seq.genomic.gdc_realn.bam	64eff52cdc772c955937fc87e5415605	1098886926	released
de3f54d0-10fc-49ca-8382-bdc889600ddb	c260a5e3-40b9-4124-a3ac-9ee79480adb0.rna_seq.genomic.gdc_realn.bam	244b901115ec4ba91dead78e6c83234c	15772203571	released
3fe63159-c5f0-4aef-8a1f-056b12442ac7	176cf390-e36d-40b1-9e30-929973778a9e.rna_seq.genomic.gdc_realn.bam	5bd6f9b4f0e278819ee427317041edfe	12770941263	released
6f66f480-76d1-4c8e-bc1e-d7abbe255e4b	bf074608-4097-48c2-850a-3c41aad770f3.rna_seq.genomic.gdc_realn.bam	990c3f86b9af7bdc84a28ae6ec6b2f2c	11137300148	released
004405a0-e7a3-45db-aebc-9c1722cddda2	0e5a464a-7780-4baf-95ea-d618f65af716.rna_seq.genomic.gdc_realn.bam	f4fe31851dd4f635ac1e19a6bf919498	28635738966	released
9d132a83-1df8-4063-b2ee-305d53bc9c6e	267427a8-c92d-4f52-82d7-7c4f23704cac.rna_seq.genomic.gdc_realn.bam	911fd14bbf066439d068a3fbaab24eba	15006647576	released
9d4bbe55-7458-451d-980f-66d5f7981aa4	d6614e8e-06ac-4f20-95ab-f6fca090091c.rna_seq.genomic.gdc_realn.bam	4d068d90b7fed950e28723cb00b99ea4	13526469289	released
09c067f4-0571-4103-bcd7-0bbed3441f75	db5f5658-e661-43e1-951f-859e7cc06a59.rna_seq.genomic.gdc_realn.bam	8c0b186761f0aa0fb17a3947bb7e48ab	12582676867	released
518fc7f7-6407-4e1f-b9f8-9c108835d7a3	544a54bb-98b6-49c0-876c-8562429c5822.rna_seq.genomic.gdc_realn.bam	a48f91fe6566b119e416d5b744ea2426	11966121160	released
2f7d119f-7d98-4d01-a803-0e105baf6c97	4c41fd2c-125d-4846-b434-065e4e759d1b.rna_seq.genomic.gdc_realn.bam	74f49d51f11c8ee46463ecb7e9731bcf	10635289152	released
6322423a-b7b0-4ed5-b042-a3d057b1a594	08dbab0e-f2cf-4a4f-aadc-49ddf2fa434a.rna_seq.genomic.gdc_realn.bam	e55d7435fd7c09e1bdda837f0d8c93f1	10737420613	released
32a4a35a-eb72-4344-94fd-ca7eb989d979	8c24ef81-dcc0-47ab-aca4-9efca99efffd.rna_seq.genomic.gdc_realn.bam	47384d3abeba61de1a40605d6d3b6d5b	14441000862	released
a5d58e70-78c6-49d3-a169-25c6c7af3442	a9bc6448-930c-4a5a-bfa7-1bb3ea1cf79e.rna_seq.genomic.gdc_realn.bam	d8d942143b8b133c65f14064b12fd213	10344767100	released
c56024fb-b19b-4fb7-bad4-f7f20eed84d1	e57eaa84-2988-49e9-be69-70b2b3879827.rna_seq.genomic.gdc_realn.bam	43ca61bd9299519790a08f03c185e63e	15199042662	released
6b844538-2afb-4f2c-8f16-041b5e605e75	9f145d1b-c9e3-4510-94b3-6c503f2c6041.rna_seq.genomic.gdc_realn.bam	7f56025172fcdc1fdcb74b3823823f79	17680272426	released
9bfa2a6f-7f88-4e7d-80b3-3ba51d14f975	421eb42b-5c42-4214-92fa-a47ff0aaa44a.rna_seq.genomic.gdc_realn.bam	d25e47309b474bbb3098b08154d87ca4	11437196879	released
c2c1579d-2c2c-4d72-99ef-06d9a29cfdd7	5756a074-1326-405c-826f-6dcf61dd0b71.rna_seq.genomic.gdc_realn.bam	b83dbb1090f4bae7e6f2c0e766c4fd50	14479240054	released
71164918-4055-4cef-a31b-170a22eac98c	a3b7e841-ef2c-4ccc-984e-05e6bdc3635e.rna_seq.genomic.gdc_realn.bam	10bbb9c72db84a34b6bcb8847c461733	11906746362	released
fffd7b69-3d11-4480-86c4-c527da5b8e29	98518b04-d1af-4515-9423-531f3c4b2a2c.rna_seq.genomic.gdc_realn.bam	bdf97f4c293e6a3b2c688cddb0788462	17566524455	released
a3621277-d562-484b-ab6e-2eef08446e54	3823318c-9529-456d-aab4-10f5c96ec36f.rna_seq.genomic.gdc_realn.bam	a93da2755ae562562395bd3ca6e5a048	20547738541	released
41aa9b4a-1737-4775-af3d-fba9b984b9a3	425978fb-9f07-4899-8aed-95cb1ed93e99.rna_seq.genomic.gdc_realn.bam	c3e9fcd26aec72b580d77acefc0743b3	13986797683	released
b883e6df-08f3-4efd-b554-084de82ccacb	001f8aab-e8d5-4f5a-8b1e-9e10c05eccc3.rna_seq.genomic.gdc_realn.bam	8abe7ec610f71b7602c33b6d7834e7ce	11839142871	released
19a6bd77-0a5d-4332-9d0d-f9a547fcd026	05881dfd-093b-4655-89da-80de209116a9.rna_seq.genomic.gdc_realn.bam	b5c72bf05f9b25c2b997754e90a45cb5	12993320107	released
bbd13a3e-6cbf-4886-a54c-40ac64371b2b	4cc8c0be-5872-4b74-90bb-4c4cd93ffe8f.rna_seq.genomic.gdc_realn.bam	36577fb40171c788be01d792720a5244	8562619505	released
68919957-222a-432f-a55b-7a0f975d29cd	7aebd466-deb0-4e98-a276-2aec10b8e1e7.rna_seq.genomic.gdc_realn.bam	c42ba3fc73f547e84e7a9e5e9f72a4e5	14036375243	released
96424f1a-5ff7-4384-99f9-febcaad82068	5623d8c7-b7b6-4ca9-837f-8c01d7fed96c.rna_seq.genomic.gdc_realn.bam	c1d727f7279d6b0824c66f7b6ddf0925	13532734727	released
60d5d136-cede-4a51-b91b-c20c1ff5c3d7	78febdba-9f2c-4e6b-9640-05079ea09a79.rna_seq.genomic.gdc_realn.bam	172813e0c104ce045a335a30470bdacb	18088012976	released
c1609bca-75ff-4c19-afe0-c658384ec770	055c0766-547b-44e7-bbf8-54fe68ce1faf.rna_seq.genomic.gdc_realn.bam	8256cc3a2898d04e047d426bbac6f82d	12829452475	released
e2f940c1-9ea5-412c-b57e-1141cbab1c80	21a8c156-067e-40e4-b1fa-cbd70df218a5.rna_seq.genomic.gdc_realn.bam	3d27e378c6e244509852d7fd23c4fa4a	15472968138	released
aeaac441-611b-4271-a022-178909c921d8	20024780-2031-46c7-b135-0f0d1b37d581.rna_seq.genomic.gdc_realn.bam	c4d2dbc4c6e50661550c6eb456fbea00	10617886585	released
7ecd42c9-800a-48c0-9915-bc98be93c05e	006a4a65-db1f-467d-bdc4-d340f19366a9.rna_seq.genomic.gdc_realn.bam	e892893d2b625eb7196ae7f3a2debf85	12575741931	released
a33029e7-864f-4dc0-a404-6a72b1b06d53	8fcbbbb7-0ff0-4f25-b83e-732f0347feb9.rna_seq.genomic.gdc_realn.bam	8018d0eb91994ef65cbd560184155595	10888548912	released
7c247018-dde3-488e-b2a1-68ff5f5c60c6	e69333a3-b5d4-489b-8a37-9c211ddbe30c.rna_seq.genomic.gdc_realn.bam	863de220873691ab4224f6f110870a34	10873536582	released
1537e964-e635-4463-b0a2-85602ddad77d	ac12dbcc-0776-43ab-b3f8-f8a0647f5a60.rna_seq.genomic.gdc_realn.bam	287634a8be02d3b8bbda7bd06e140a67	14306016650	released
93815bd5-e11a-4c1b-a380-ed6bf38d72b6	2acfc8bc-4668-4959-8799-d60e4156b03b.rna_seq.genomic.gdc_realn.bam	9b759641c875c1e6fa3addd3060b439c	13089694260	released
a606aa61-e67e-441d-9bf6-f0d41aa52f05	ebca3bec-c23f-4b06-aa73-6620d4128cdc.rna_seq.genomic.gdc_realn.bam	5de9a0fd1fe4226523995b7f8d23ee10	11411556797	released
3ae0783e-c4b3-4a1a-9276-c1185baf7dcf	6bab8b81-30e7-4736-af75-6db288882c96.rna_seq.genomic.gdc_realn.bam	1301bf9eb7386ce53fe305c602ea4fb4	12473921993	released
1216e99a-9d34-42d6-8aea-dc4fc54d420a	f68448dc-a251-4f49-a2cb-532ae6f78fb1.rna_seq.genomic.gdc_realn.bam	4fb14e4ebbed069e3b99cd331c625bcc	10293958749	released
bba88afe-c6e1-491d-8f39-42aa60e21d43	11135c9e-beb0-4812-a8b0-0807c10ac152.rna_seq.genomic.gdc_realn.bam	a7843854e67e714cd3d8570220f70134	11792288655	released
b7fc3157-3fba-4fb3-a377-3f5a88e9f661	4f632701-a057-4edf-abb3-52e315c23f7f.rna_seq.genomic.gdc_realn.bam	f8de560f2174ba322e53fdd9fa03b776	11729209820	released
b1217af8-77ef-4d0b-af64-06c77045c090	59682248-2996-4181-b6f8-9b4e059b9d4e.rna_seq.genomic.gdc_realn.bam	dd60a5963153f088c53a09342516e236	14215536269	released
711562af-e80c-4a57-a4ea-1d564e8e5f2e	f0e38029-4de3-4bb6-8ea6-3a5b4e02e6fc.rna_seq.genomic.gdc_realn.bam	6955b35ee8566b882064b6970c10776e	11601993230	released
ff86d28d-7f1e-4123-a6cd-03795fde3892	df99af37-24c1-4152-906e-44bcd5ca19e3.rna_seq.genomic.gdc_realn.bam	debb4137ae37e6edf33fac31ebc02110	13903875165	released
bef0f2a9-0ab7-4644-963a-a14bb582e9f7	84bde3bf-7f06-4d73-9a0d-263fbd9e0fc6.rna_seq.genomic.gdc_realn.bam	60834efa904edac2b27bb51aaf75e0cb	13279204015	released
2c4f553d-0d41-41d6-b42f-def34cd62079	1cace2d1-9208-4cce-aca7-fd98b9939cde.rna_seq.genomic.gdc_realn.bam	0a281b8a6d1ac2b77aa62e0cebe66587	30446312929	released
cf090ac2-d506-46b7-9bd7-20c93471add4	abb4e443-5d5a-4d46-8c68-c3b387f8fae2.rna_seq.genomic.gdc_realn.bam	277015f0e0ef68aabac6c99e3f39df18	14958597543	released
55a729e1-fa68-4b3b-8b23-96311c17c8e4	2f8bfb85-3f27-4812-b2c4-8dc63d1835ee.rna_seq.genomic.gdc_realn.bam	e2eccac00eab7a7f7bb8ec069e6c16cf	12302865462	released
0b9cc16a-c1a9-4706-ba23-d1eab558112e	695b40d7-9d78-403a-a165-0a717052eee4.rna_seq.genomic.gdc_realn.bam	47ccca36f99a64c1025f44e1ed1350f7	10485227233	released
9675cfbd-aa6c-4ab8-887d-6ab944899991	0d7da05f-1a4b-4a6a-9fce-ef5e6ec46198.rna_seq.genomic.gdc_realn.bam	b5d5171945e4e7cdcc914c2e7110fa22	23646125123	released
891e7979-bc40-4ff4-a8e0-71af784b85e3	e609341c-141d-460f-bbc6-db70e1f5ab7b.rna_seq.genomic.gdc_realn.bam	695ee9a7ef149db9ea5108f1ae59ba15	10646100123	released
239e0b77-6aea-4325-a73d-02983e09cf6a	29d491e1-4f49-48e1-b548-c4f1d3caa44e.rna_seq.genomic.gdc_realn.bam	e8c7d991fb8c1564ccf3a0d9cc5365e6	12248567905	released
6b069f58-a254-4ac4-9689-d62aa4cf24e0	f713b9fa-3629-4eea-99be-4f6bb4df28e3.rna_seq.genomic.gdc_realn.bam	24c25849aa21932d907a7a58209431fe	12416130564	released
f91cf846-0594-4733-9f47-f18dacb3e425	885d7cfd-3f67-436e-abe3-e6babedd91b4.rna_seq.genomic.gdc_realn.bam	74672211b3e6ca908d40e343c8ee333e	11408971350	released
c5b6ec2d-742c-4002-90c9-7a120df54610	4df641aa-5ed5-4ad0-afb5-3b6a5ce625ef.rna_seq.genomic.gdc_realn.bam	47748524156d99b87c54df5d752c3968	19803326921	released
3d5c6f3e-73d7-4383-adc8-c691b0177219	bab43613-58a3-44a2-bf7b-96227dbf713a.rna_seq.genomic.gdc_realn.bam	c54fcd525afea6456d74e93499a20bac	12299236381	released
fe0d9913-eb78-4621-b06b-c7f3b3259bd3	33a23133-fd6a-4a66-9707-d2f1b2169b89.rna_seq.genomic.gdc_realn.bam	cd3a733b3f1b285e53168d685135261c	12670189541	released
22cef349-3b91-491b-9630-bdee4614b3f4	c6a2f27f-5f88-40cb-9998-061d70cf2af0.rna_seq.genomic.gdc_realn.bam	025cbb33c43cc1114508dff1f23afb06	24564914463	released
3a8e7db2-66bd-4865-8c99-ce4c3923d80d	ca761a31-5d1b-4c7e-8577-3d256d9f34fc.rna_seq.genomic.gdc_realn.bam	f8146cb2ea4242f7c9a4280bf3a003f5	13309838619	released
c8e87534-7a14-46e2-b89d-53be2eec832b	e9eacb9b-0efd-4a4e-bc14-eba73c2b64c8.rna_seq.genomic.gdc_realn.bam	341edff7057dffb025a99fcce45fdc98	24006917504	released
0d553294-e37f-457d-8ce9-3116bca20e4f	f9e6d0e9-343f-44b9-b8af-83a02d7c146a.rna_seq.genomic.gdc_realn.bam	e4aa420f7ab6097b7cad61c2ee2664c3	16114801877	released
04f0cf92-9329-47b1-8569-3e8e3edc55f9	5330a0c9-a8eb-4082-b018-524f5dec7ff3.rna_seq.genomic.gdc_realn.bam	812e2ac473292b66269d9d638bcf605b	11181732537	released
617e4b4f-71ff-4dd6-8514-f50d0e7af6b7	8136b881-c42e-40a0-a74a-f5caae97fc48.rna_seq.genomic.gdc_realn.bam	ed61642b78b87860e08e0dea381aee07	11971037422	released
e354c75e-7d43-4843-9246-f2e17ea32ccc	ffa35749-f844-4cc1-9ade-9aedb2e69d1b.rna_seq.genomic.gdc_realn.bam	f3c634ebe495f895c27987d553614fcd	13028188907	released
a43a77fa-5af7-4269-a00f-59147e5ed4cb	13cb599b-33ac-4dd5-ac14-7fc609e77298.rna_seq.genomic.gdc_realn.bam	7a95cae2acb789f9ffb95ca22f93baca	14606238254	released
5fa3e964-aefd-4fb2-8474-a49ac052cc84	19422a7a-5cb8-414e-8d99-f9ebdc41d265.rna_seq.genomic.gdc_realn.bam	233f681e343733c6590323db37c8e06c	16252301954	released
52895172-6e50-4d04-86ac-6d89b2758a9f	26dc7a8c-a4e1-42ad-94c6-effd1cb17ed9.rna_seq.genomic.gdc_realn.bam	caee93f7cdef34fa80df57ed08a7e7fe	21336990990	released
be720d60-1460-4b45-906d-f73c203edac4	4a515973-4265-4a0d-9c10-abd3d22b27c6.rna_seq.genomic.gdc_realn.bam	bf2d3cd6c60f13e7ed02bbc857401b2e	11463712570	released
3d6ace7f-fbb9-4bf5-b97d-5677b20c0baa	9cf986b5-44b7-4a0b-b1ee-42c715b85bce.rna_seq.genomic.gdc_realn.bam	d5003f5c0cf0684561ccdea80913495b	12280726212	released
7aaa21f8-abd1-4e7b-b35d-f18dd0bcff98	01b3f3ab-ea99-4dbf-95c0-ae219edc4310.rna_seq.genomic.gdc_realn.bam	75d1b455deb0a6559f75d91effea6ae2	10557894437	released
87cca528-c4da-4c7e-a607-7726cc5d3bac	4e552c0a-c8bf-45f1-8893-edca448d6e00.rna_seq.genomic.gdc_realn.bam	f6404f9b6255480ce87c488999e41639	15351968104	released
cfd8c7ef-401b-48b0-b390-9e285f665eb7	3ffdf9fd-8c25-4daa-aaaf-7dd9eeaf068f.rna_seq.genomic.gdc_realn.bam	e7bf9f313272735ae1d2a29ab4230fa5	9016961995	released
11bc80cf-9695-4076-b491-586c4cbfbd3f	84f6e3f1-c97a-4fd8-a581-b829406877cd.rna_seq.genomic.gdc_realn.bam	1bee42032807ea051a6cdc5bb6de6948	11230769472	released
911f7aed-977e-4c63-aae2-602c3cb107e8	50e28094-fa05-45ca-ada3-002e74b5ef9d.rna_seq.genomic.gdc_realn.bam	123058f3996636e13e0839f488c33d64	13007990859	released
a9912fcc-8f67-4d24-9802-19a97362138d	2d8a9569-0220-483c-91cd-c3bf574a4488.rna_seq.genomic.gdc_realn.bam	a6787db5b68c87a767126b6b08a7ca55	10804320933	released
9d5d41a3-04e6-418e-9bc9-09ceb2d90d04	528aa6c3-9621-4518-a1a8-aecefe8a89a2.rna_seq.genomic.gdc_realn.bam	f90eeeccfb637cad002dce1790b42b57	10222831470	released
9126189a-46bc-49de-aaab-64a1ea18d599	342760dd-4f52-4a56-9cff-3efb86401816.rna_seq.genomic.gdc_realn.bam	be7e58531448dffe2b2f6a77baf0b7b8	8221975431	released
3926ff65-b734-4e9d-80e2-a9db9fa3c7a4	cff12d45-fa19-4e88-af62-af6522ffe79f.rna_seq.genomic.gdc_realn.bam	5e102e98e9f3970ce67fbc82dd00fab3	14569632867	released
8b8a82ec-ac5f-4367-9221-b28646b0da31	3f114863-6a38-4da5-8949-3aeb367097c9.rna_seq.genomic.gdc_realn.bam	0c2df28b8370352453ada1c416835065	12975029609	released
f227aed5-9090-4b8a-814a-62fd0a64e7b8	71d9dbcb-0e95-401f-860b-ff34f4c68d69.rna_seq.genomic.gdc_realn.bam	b4b36cb39034d7a8371bf2191b82f91c	7838901990	released
b1a9e6fe-e550-4aaf-81f5-12cb635af36d	775821c5-06d0-40d3-bb51-6745fd0ca3d2.rna_seq.genomic.gdc_realn.bam	117a73d70966bce637e3a694b47e3b4e	26335634926	released
4079d1c0-dbe5-4711-bfe3-3fe9bcd3d70f	912294fa-59a4-4c22-a879-d7345f5e5d5f.rna_seq.genomic.gdc_realn.bam	ec7c1848471ba403968e8a27713e40e4	12123672422	released
642e00ae-e7c8-475a-a6e7-2c65b5e48e8b	d85f1f5c-8223-4768-82df-b8349f1dc610.rna_seq.genomic.gdc_realn.bam	1fe82e8298cbf74226c7b179f8d2af8c	17768991013	released
61b82631-451d-4174-8960-94dea6945492	602002a7-edfc-4eec-b4da-fd43b929ebc1.rna_seq.genomic.gdc_realn.bam	425080d53452daeb1eba0e286209aa83	11212676677	released
e76d567c-6180-461d-bc05-bc542e0fdb0e	7eb2f296-2561-458d-9d1c-772d60e9c29d.rna_seq.genomic.gdc_realn.bam	ae616297ee5a059170f80115456e7ea8	20652332144	released
23110282-9beb-4d3f-9f9f-4538b4b61e2e	e4925d85-878f-4496-bf5a-d027e1c66b02.rna_seq.genomic.gdc_realn.bam	147fcc610af9bced1cbba0424d868a9b	12058074927	released
1dc33898-dc4b-4ff9-8488-6b24ae5bcabe	33929b5d-739b-44f1-947f-6501a73b4a04.rna_seq.genomic.gdc_realn.bam	4b995f7a3664d31126734119935d5072	11467066958	released
3c15d864-af79-430c-bc75-2818fefe801e	afe0ddb5-544e-4116-9f20-d6cd3653663c.rna_seq.genomic.gdc_realn.bam	8a4cbd902ef052ce94ebbc554ea43f5e	12010172831	released
